province,grain_code,cgc_class,cgc_variety,variety,acres,year
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,CDC MAVERICK,32969,2019
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,CDC MCGWIRE,2151,2019
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,CDC TREY,894,2019
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,CHAMPION,31286,2019
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,CLAYMORE,26618,2019
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,CONLON,8335,2019
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,OREANA,6867,2019
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,SUNDRE,2196,2019
Saskatchewan,Barley,UNKNOWN CLASS,NON DESIGNATED,XENA,6145,2019
Saskatchewan,Barley,UNKNOWN CLASS,NOT SPECIFIED,NOT SPECIFIED,246633,2019
Saskatchewan,Rye,,,DAKOTA,940,2019
Saskatchewan,Rye,,,DANKO,1085,2019
Saskatchewan,Rye,,,GAZELLE,838,2019
Saskatchewan,Rye,,,HAZLET,9041,2019
Saskatchewan,Rye,,,KWS BONO,5043,2019
Saskatchewan,Rye,,,PRIMA,715,2019
Saskatchewan,Rye,,NOT SPECIFIED,NOT SPECIFIED,8625,2019
Saskatchewan,Triticale,,,PRONGHORN,948,2019
Saskatchewan,Triticale,,,TYNDAL,862,2019
Saskatchewan,Triticale,,NOT SPECIFIED,NOT SPECIFIED,10113,2019
